1;1;2;2;3;3;3;4;4;4;4;5;6;6;7;7;8;8;9;9;10;10;11;11;11;12;12;12;12;13;14;14;15;16;16;17;18;18;19;19;20;20;21;22;22;23;23;24;24;24;25;25;26;26;27;27;27;28;28;28;28;29;30;30;31;31;32;32
1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;2.0;3.0;4.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;2.0;3.0;4.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;3.0;1.0;3.0;1.0;3.0;4.0;1.0;2.0;3.0;4.0;1.0;1.0;3.0;1.0;3.0;1.0;3.0
G^7;C7;G^7;C7;G^7;Am7;D7;G6;Am7;Bbo7;Bm7;C7;A%7;D7;G^7;E7;Am7;D7;G^7;C7;G^7;C7;G^7;Am7;D7;G6;Am7;Bbo7;Bm7;C7;A%7;D7;G^7;Dm7;G7;Cm7;Gm7;G7;Cm7;Bb7;Ab7;G7;Cm7;Gm7;G7;Cm7;Bb7;Ab7;Am7;D7;G^7;C7;G^7;C7;G^7;Am7;D7;G6;Am7;Bbo7;Bm7;C7;A%7;D7;G^7;E7;Am7;D7