tune	length
therellbesomechangesmade.csv	48
toytune.csv	48
walkinshoes.csv	48
alonetoolong.csv	49
bestthingforyouisme.csv	49
blacknile.csv	49
flintstones.csv	49
flowerisalovesomething.csv	49
gonewiththewind.csv	49
highhopes.csv	49
howdeepistheocean.csv	49
ifihadyou.csv	49
illrememberapril.csv	49
iusedtobecolorblind.csv	49
likesomeoneinlove.csv	49
lildarling.csv	49
manilove.csv	49
moonlightinvermont.csv	49
morganthepirate.csv	49
mysecretlove.csv	49
speaklikeachild.csv	49
whatllido.csv	49
youbettergonow.csv	49
youkeepcomingbacklikeasong.csv	49
alltheway.csv	50
atlonglastlove.csv	50
blackandblue.csv	50
boplicity.csv	50
butbeautiful.csv	50
conalma.csv	50
confessin.csv	50
coulditbeyou.csv	50
donttakeyourlovefromme.csv	50
dreamalittledreamofme.csv	50
everythingihaveisyours.csv	50
foreversonny.csv	50
frimframsauce.csv	50
howaboutyou.csv	50
howarethingsingloccamorra.csv	50
imaybewrong.csv	50
imjustaluckyso-and-so.csv	50
isotope.csv	50
lovemeorleaveme.csv	50
lullabyoftheleaves.csv	50
misty.csv	50
parisianthoroughfare.csv	50
petitfleur.csv	50
sentimentaljourney.csv	50
shesfunnythatway.csv	50
touchofyourlips.csv	50
whenyouwishuponastar.csv	50
besamemucho.csv	51
blueandsentimental.csv	51
chelseabridge.csv	51
goldenearring.csv	51
imsittingontopoftheworld.csv	51
invitation.csv	51
isntthisalovelyday.csv	51
joyspring.csv	51
justonemorechance.csv	51
mylittlesuedeshoes.csv	51
oldcapecod.csv	51
onlytrustyourheart.csv	51
poinciana.csv	51
summerserenade.csv	51
thrillisgone.csv	51
trinkletinkle.csv	51
webbcity.csv	51
dolores.csv	52
dreamsville.csv	52
hauntedheart.csv	52
highfly.csv	52
imputtingallmyeggsinonebasket.csv	52
itsmagic.csv	52
iveneverbeeninlovebefore.csv	52
justsqueezeme.csv	52
littlepeaceincforyou.csv	52
loverman.csv	52
masquenada.csv	52
nobodyelsebutme.csv	52
ohlookatmenow.csv	52
olmanriver.csv	52
portraitofjennie.csv	52
prism.csv	52
secretlove.csv	52
timeaftertime.csv	52
52ndstreettheme.csv	53
920special.csv	53
accenttchuatethepositive.csv	53
allgodschillungotrhythm.csv	53
anamaria.csv	53
becarefulitsmyheart.csv	53
birthoftheblues.csv	53
chicago.csv	53
crystalsilence.csv	53
dolphin.csv	53
ghostofachance.csv	53
grandcentral.csv	53
idontstandaghostofachance.csv	53
lament.csv	53
lonelydreams.csv	53
loop.csv	53
momentstoremember.csv	53
myfunnyvalentine.csv	53
nevertheless.csv	53
newpicture.csv	53
seajourney.csv	53
springishere.csv	53
streetofdreams.csv	53
timeforlove.csv	53
youmustbelieveinspring.csv	53
airmailspecial.csv	54
anthropology.csv	54
be-bop.csv	54
butchandbutch.csv	54
cta.csv	54
dexterity.csv	54
godchild.csv	54
honeysucklerose.csv	54
iaintgotnobody.csv	54
icouldwriteabook.csv	54
ifyoucouldseemenow.csv	54
imafooltowantyou.csv	54
iminthemoodforlove.csv	54
liza.csv	54
longagoandfaraway.csv	54
morning.csv	54
mountaingreenery.csv	54
myheartstoodstill.csv	54
nutville.csv	54
olddevilmoon.csv	54
passport.csv	54
sanfranciscoholiday.csv	54
sometimesimhappy.csv	54
sos.csv	54
souvenir.csv	54
stareyes.csv	54
theme.csv	54
thrivingfromariff.csv	54
whatsnew.csv	54
yourelaughingatme.csv	54
alfie.csv	55
baltimoreoriole.csv	55
dearoldstockholm.csv	55
dontexplain.csv	55
ilikethelikesofyou.csv	55
lastnightwhenwewereyoung.csv	55
letsgetawayfromitall.csv	55
ourloveisheretostay.csv	55
pickyourselfup.csv	55
quasimodoblowingchanges.csv	55
sevenstepstoheaven.csv	55
somanystars.csv	55
twofortheroad.csv	55
violetsforyourfurs.csv	55
youngatheart.csv	55
aguadebeber.csv	56
anythinggoes.csv	56
betweenthedevilandthedeepbluesea.csv	56
cestsibon.csv	56
cottontail.csv	56
crosscurrent.csv	56
dontblameme.csv	56
epistrophy.csv	56
estate.csv	56
fullhouse.csv	56
gloryoflove.csv	56
gregoryishere.csv	56
ididntknowaboutyou.csv	56
iheararhapsody.csv	56
isurrenderdear.csv	56
leila.csv	56
lettherebeyou.csv	56
lineforlyons.csv	56
manhattan.csv	56
maze.csv	56
nearnessofyou.csv	56
rhythm-a-ning.csv	56
sagaofharrisoncrabfeathers.csv	56
sevencomeeleven.csv	56
takingachanceonlove.csv	56
teafortwo.csv	56
thanksforthememory.csv	56
tisautumn.csv	56
walkinup.csv	56
wellbetogetheragain.csv	56
whatareyoudoingtherestofyourlife.csv	56
whispernot.csv	56
youdontknowwhatloveis.csv	56
again.csv	57
creolelovecall.csv	57
doyouknowwhatitmeans.csv	57
everythingivegotbelongstoyou.csv	57
foronceinmylife.csv	57
icoverthewaterfront.csv	57
igotitbad.csv	57
irememberyou.csv	57
ithadtobeyou.csv	57
lullabyofbirdland.csv	57
oddcouple.csv	57
smoothone.csv	57
theyalllaughed.csv	57
26-2.csv	58
astimegoesby.csv	58
budo.csv	58
byebyebaby.csv	58
danceoftheinfidels.csv	58
dontbethatway.csv	58
forheavenssake.csv	58
ithoughtaboutyou.csv	58
ivegottheworldonastring.csv	58
ivetoldeverylittlestar.csv	58
jaco.csv	58
jeannine.csv	58
lazybones.csv	58
mamboinn.csv	58
manteca.csv	58
meaningoftheblues.csv	58
myfoolishheart.csv	58
nightwecalleditaday.csv	58
peoplewillsaywereinlove.csv	58
satindoll.csv	58
someonetowatchoverme.csv	58
stairwaytothestars.csv	58
teachmetonight.csv	58
theycanttakethatawayfromme.csv	58
tinycapers.csv	58
verythoughtofyou.csv	58
alltoosoon.csv	59
autumninnewyork.csv	59
bewitched.csv	59
canthelplovindatman.csv	59
daydream.csv	59
daydreaming.csv	59
flyinghome.csv	59
homecookin.csv	59
itaintnecessarilyso.csv	59
itseasytoremember.csv	59
ivegotyouundermyskin.csv	59
letsdoit.csv	59
loveisjustaroundthecorner.csv	59
meditation.csv	59
myoldflame.csv	59
myway.csv	59
niceworkifyoucangetit.csv	59
raincheck.csv	59
satellite.csv	59
sinceifellforyou.csv	59
someday.csv	59
speaknoevil.csv	59
wave.csv	59
youreeverything.csv	59
aintmisbehavin.csv	60
allmytomorrows.csv	60
blameitonmyyouth.csv	60
bunko.csv	60
celia.csv	60
crymeariver.csv	60
dancingontheceiling.csv	60
fallinggrace.csv	60
givemethesimplelife.csv	60
igottarighttosingtheblues.csv	60
imoldfashioned.csv	60
itsthetalkofthetown.csv	60
iwanttotalkaboutyou.csv	60
monksmood.csv	60
moonlightbecomesyou.csv	60
nutty.csv	60
pingpong.csv	60
secondtimearound.csv	60
sippinatbells.csv	60
smokegetsinyoureyes.csv	60
sundaykindoflove.csv	60
upjumpedspring.csv	60
bennystune.csv	61
butterflydreams.csv	61
forsentimentalreasons.csv	61
imthroughwithlove.csv	61
isntitromantic.csv	61
itmightaswellbespring.csv	61
itsalovelydaytoday.csv	61
iwasdoingallright.csv	61
littlerootietootie.csv	61
makingwhoopee.csv	61
memoriesofyou.csv	61
milestones-old.csv	61
mylittlebrownbook.csv	61
naima.csv	61
somewhere.csv	61
starsfellonalabama.csv	61
tonesforjoansbones.csv	61
tooyoungtogosteady.csv	61
zingwentthestringsofmyheart.csv	61
alonetogether.csv	62
changepartners.csv	62
django.csv	62
eternaltriangle.csv	62
heatwave.csv	62
illwind.csv	62
inasentimentalmood.csv	62
iseeyourfacebeforeme.csv	62
isyouisorisyouaint.csv	62
itsagoodday.csv	62
ladyisatramp.csv	62
littleniles.csv	62
momentsnotice.csv	62
moonlightsavingtime.csv	62
onceinawhile.csv	62
radio.csv	62
straightenupandflyright.csv	62
straightstreet.csv	62
wrapyourtroublesindreams.csv	62
youbroughtanewkindoflove.csv	62
atlast.csv	63
bluechampagne.csv	63
bluemoon.csv	63
devilmaycare.csv	63
downinthedepths.csv	63
everythinghappenstome.csv	63
georgiaonmymind.csv	63
gethappy.csv	63
imagination.csv	63
kidsareprettypeople.csv	63
kisstobuildadreamon.csv	63
letsfallinlove.csv	63
meantome.csv	63
morethanyouknow.csv	63
myromance.csv	63
putonahappyface.csv	63
questionandanswer.csv	63
sayit.csv	63
soultrane.csv	63
thelonious.csv	63
whatawonderfulworld.csv	63
afelicidade.csv	64
basinstreetblues.csv	64
callme.csv	64
caravan.csv	64
dearlord.csv	64
detourahead.csv	64
easystreet.csv	64
fallinginlovewithlove.csv	64
goodmorningheartache.csv	64
ihearmusic.csv	64
iletasonggooutofmyheart.csv	64
itsabigwidewonderfulworld.csv	64
jeeperscreepers.csv	64
jitterbugwaltz.csv	64
letsfacethemusicanddance.csv	64
likealover.csv	64
pannonica.csv	64
thingswedidlastsummer.csv	64
thismasquerade.csv	64
whatalittlemoonlightcando.csv	64
whenlightsarelow.csv	64
whilewereyoung.csv	64
withasonginmyheart.csv	64
yesandno.csv	64
blueroom.csv	65
borntobeblue.csv	65
crazyhecallsme.csv	65
easyliving.csv	65
getmetothechurchontime.csv	65
howlonghasthisbeengoingon.csv	65
igotthesuninthemorning.csv	65
illbearound.csv	65
itsonlyapapermoon.csv	65
keepinmyselfforyou.csv	65
letscallthewholethingoff.csv	65
lover.csv	65
skylark.csv	65
sophisticatedlady.csv	65
willyoustillbemine.csv	65
blackberrywinter.csv	66
dedicatedtoyou.csv	66
ilovesyouporgy.csv	66
loveforsale.csv	66
onebyone.csv	66
warmvalley.csv	66
alfiestheme.csv	67
illtakeromance.csv	67
littlegirlblue.csv	67
lonejack2.csv	67
nancy.csv	67
skippy.csv	67
songisyou.csv	67
stroderode.csv	67
thatsall.csv	67
thesefoolishthings.csv	67
withoutasong.csv	67
endofaloveaffair.csv	68
evrytimewesaygoodbye.csv	68
iguessillhangmytearsouttodry.csv	68
itneverenteredmymind.csv	68
justoneofthosethings.csv	68
manthatgotaway.csv	68
oldfolks.csv	68
outofthisworld.csv	68
reflections.csv	68
willowweepforme.csv	68
bouncinwithbud.csv	69
dayin.csv	69
desafinado-orig.csv	69
desafinado.csv	69
fromthismomenton.csv	69
goodbye.csv	69
ididntknowwhattimeitwas.csv	69
turnoutthestars.csv	69
youaretoobeautiful.csv	69
datdere.csv	70
dreamdancing.csv	70
heartandsoul.csv	70
iconcentrateonyou.csv	70
isntitapity.csv	70
iwishyoulove.csv	70
joker.csv	70
monalisa.csv	70
people.csv	70
tintindeo.csv	70
angeleyes.csv	71
askmenow.csv	71
hallucinations.csv	71
itsallrightwithme.csv	71
someothertime.csv	71
whensunnygetsblue.csv	71
yougotomyhead.csv	71
youmakemefeelsoyoung.csv	71
blackcoffee.csv	72
godblessthechild.csv	72
goodbait.csv	72
icantgetstarted.csv	72
ifeveriwouldleaveyou.csv	72
igetakickoutofyou.csv	72
inthestillofthenight.csv	72
ivegotmylovetokeepmewarm.csv	72
lookingup.csv	72
myfavoritethings.csv	72
ohwhatabeautifulmornin.csv	72
preludetoakiss.csv	72
rainbowconnection.csv	72
recadobossanova.csv	72
sleepinbee.csv	72
stardust.csv	72
wendy.csv	72
chegadesaudade.csv	73
corcovado.csv	73
helloyounglovers.csv	73
myoneandonlylove.csv	73
someotherspring.csv	73
stormyweather.csv	73
yourethetop.csv	73
youtookadvantageofme.csv	73
bodyandsoul.csv	74
fascinatingrhythm.csv	74
irememberclifford.csv	74
looktothesky.csv	74
milesahead.csv	74
polkadotsandmoonbeams.csv	74
wonderfuldayliketoday.csv	74
allthroughthenight.csv	75
conception.csv	75
moonlightserenade.csv	75
pensativa.csv	75
soinlove.csv	75
thiscouldbethestartofsomething.csv	76
lovercomebacktome.csv	77
onthestreetwhereyoulive.csv	77
surreywiththefringeonthetop.csv	77
closeenoughforlove.csv	78
idontwanttomissmississippi.csv	78
thatoldblackmagic.csv	78
wivesandlovers.csv	78
billyboy.csv	79
hellodolly.csv	79
onemorninginmay.csv	79
quietnow.csv	79
theresalullinmylife.csv	79
aliceinwonderland.csv	80
butterfly.csv	80
cherokee.csv	80
koko.csv	80
moonalley.csv	80
myship.csv	80
waltzfordebby.csv	80
barkforbarksdale.csv	81
captainmarvel.csv	81
darnthatdream.csv	81
theduke.csv	81
country.csv	82
andtheangelssing.csv	83
comeflywithme.csv	83
fantasyind.csv	83
midnightsun.csv	83
skyliner.csv	83
sweetlorraine.csv	83
imallsmiles.csv	84
nightingalesanginberkeleysquare.csv	84
bluesinthenight.csv	85
sambadeorfeu.csv	85
wayyoulooktonight.csv	85
cheesecake.csv	86
manhadecarnaval.csv	86
allornothingatall.csv	87
saveyourloveforme.csv	87
cute.csv	88
delsasser.csv	88
nightintunisia.csv	88
beyondthesea.csv	89
folkswholiveonthehill.csv	89
nicasdream.csv	89
speaklow.csv	89
brazil.csv	90
iwontdance.csv	90
someenchantedevening.csv	91
strollin.csv	91
braziliansuite.csv	92
lotusblossom.csv	92
masqueradeisover.csv	94
overtherainbowarlenharold.csv	95
brilliantcorners.csv	96
moanin.csv	96
mysong.csv	96
lazybird.csv	97
elcajon.csv	98
ibelieveinyou.csv	98
thinkofone.csv	100
withthewindandtheraininhair.csv	101
beginthebeguine.csv	102
daahoud.csv	102
itsadance.csv	102
cheetah.csv	103
dienda.csv	103
roundmidnight.csv	103
windows.csv	104
lonejack.csv	105
driftin.csv	106
bluesmarch.csv	108
dontknowwhy.csv	108
veryearly.csv	108
lushlife.csv	109
quasimodotheme.csv	109
andonthethirdday.csv	110
iwillwaitforyou.csv	112
littledancer.csv	112
igotrhythm.csv	113
opener.csv	115
aisha.csv	121
oneformybaby.csv	121
theresasmallhotel.csv	125
sailaway.csv	133
troubledwaters.csv	133
bestisyettocome.csv	134
slippeddisc.csv	135
wouldntitbeloverly.csv	135
crepusculewithnellie.csv	136
crisis.csv	136
moondance.csv	136
milano.csv	137
peelmeagrape.csv	138
bessyouismywoman.csv	141
cheektocheek.csv	144
igetalongwithoutyou.csv	144
goodbyeporkpiehat.csv	149
skatingincentralpark.csv	154
springcanreallyhangyouupthemost.csv	168
ballad.csv	175
ruby.csv	176
james.csv	205
budpowell.csv	371
